21.4.4.05,1,19.41778629024654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.41778629024654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.4.4.06,1,28.88707334439762,0.0,0.0,0.0,0.0,0.0,28.88707334439762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.4.4.07,1,31.76385489088824,0.0,0.0,0.0,0.0,31.76385489088824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.4.4.08,1,33.95823548639001,0.0,0.0,0.0,0.0,33.95823548639001,0.0,0.0,0.0,0.0,0.0,0.0
21.4.4.09,3,30.0923557047533,0.0,11.78634233421647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.349383023341997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.956630347194832,0.0,0.0,0.0
21.4.4.10,3,32.44681016691992,0.0,12.911392308360817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.770752375973157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.764665482585942,0.0
21.4.4.11,2,17.868401489760757,0.0,0.0,0.0,8.959111606243368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.909289883517388,0.0,0.0
21.4.4.12,2,20.919257785291784,0.0,0.0,12.177351954171364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74190583112042,0.0,0.0,0.0
21.4.4.51,2,40.069025059181335,20.06609632050084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.002928738680495,0.0
21.4.4.52,2,28.02095435269355,0.0,0.0,19.0688787692053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952075583488252,0.0,0.0,0.0
